state,metro_or_county,major_msa,is_major_metro,metro_county_Pop
Alabama,Autauga,"other counties",N,55221
Alabama,Baldwin,"other counties",N,195121
Alabama,Barbour,"other counties",N,26932
Alabama,Bibb,"other counties",N,22604
Alabama,Blount,"other counties",N,57710
Alabama,Bullock,"other counties",N,10678
Alabama,Butler,"other counties",N,20354
Alabama,Calhoun,"other counties",N,116648
Alabama,Chambers,"other counties",N,34079
Alabama,Cherokee,"other counties",N,26008
Alabama,Chilton,"other counties",N,43819
Alabama,Choctaw,"other counties",N,13395
Alabama,Clarke,"other counties",N,25070
Alabama,Clay,"other counties",N,13537
Alabama,Cleburne,"other counties",N,15002
Alabama,Coffee,"other counties",N,50884
Alabama,Colbert,"other counties",N,54444
Alabama,Conecuh,"other counties",N,12865
Alabama,Coosa,"other counties",N,11027
Alabama,Covington,"other counties",N,37886
Alabama,Crenshaw,"other counties",N,13938
Alabama,Cullman,"other counties",N,80965
Alabama,Dale,"other counties",N,49866
Alabama,Dallas,"other counties",N,42154
Alabama,DeKalb,"other counties",N,71068
Alabama,Elmore,"other counties",N,80763
Alabama,Escambia,"other counties",N,37935
Alabama,Etowah,"other counties",N,103766
Alabama,Fayette,"other counties",N,16896
Alabama,Franklin,"other counties",N,31634
Alabama,Geneva,"other counties",N,26815
Alabama,Greene,"other counties",N,8697
Alabama,Hale,"other counties",N,15256
Alabama,Henry,"other counties",N,17252
Alabama,Houston,"other counties",N,103534
Alabama,Jackson,"other counties",N,52860
Alabama,Jefferson,"other counties",N,659026
Alabama,Lamar,"other counties",N,14133
Alabama,Lauderdale,"other counties",N,92737
Alabama,Lawrence,"other counties",N,33586
Alabama,Lee,"other counties",N,150982
Alabama,Limestone,"other counties",N,88805
Alabama,Lowndes,"other counties",N,10742
Alabama,Macon,"other counties",N,20018
Alabama,Madison,"other counties",N,346438
Alabama,Marengo,"other counties",N,20306
Alabama,Marion,"other counties",N,30387
Alabama,Marshall,"other counties",N,94318
Alabama,Mobile,"other counties",N,414251
Alabama,Monroe,"other counties",N,22217
Alabama,Montgomery,"other counties",N,228138
Alabama,Morgan,"other counties",N,119786
Alabama,Perry,"other counties",N,10038
Alabama,Pickens,"other counties",N,19856
Alabama,Pike,"other counties",N,33155
Alabama,Randolph,"other counties",N,22648
Alabama,Russell,"other counties",N,58302
Alabama,"St. Clair","other counties",N,85864
Alabama,Shelby,"other counties",N,203530
Alabama,Sumter,"other counties",N,13341
Alabama,Talladega,"other counties",N,81437
Alabama,Tallapoosa,"other counties",N,41153
Alabama,Tuscaloosa,"other counties",N,200458
Alabama,Walker,"other counties",N,65923
Alabama,Washington,"other counties",N,16997
Alabama,Wilcox,"other counties",N,11235
Alabama,Winston,"other counties",N,24130
Alaska,"Aleutians East Borough","other counties",N,3304
Alaska,"Aleutians West Census Area","other counties",N,5684
Alaska,"Anchorage Municipality","other counties",N,299107
Alaska,"Bethel Census Area","other counties",N,17776
Alaska,"Bristol Bay Borough","other counties",N,970
Alaska,"Denali Borough","other counties",N,2060
Alaska,"Dillingham Census Area","other counties",N,4979
Alaska,"Fairbanks North Star Borough","other counties",N,99705
Alaska,"Haines Borough","other counties",N,2560
Alaska,"Hoonah-Angoon Census Area","other counties",N,2128
Alaska,"Juneau City and Borough","other counties",N,32531
Alaska,"Kenai Peninsula Borough","other counties",N,57221
Alaska,"Ketchikan Gateway Borough","other counties",N,13699
Alaska,"Kodiak Island Borough","other counties",N,13973
Alaska,"Kusilvak Census Area","other counties",N,7914
Alaska,"Lake and Peninsula Borough","other counties",N,1474
Alaska,"Matanuska-Susitna Borough","other counties",N,96178
Alaska,"Nome Census Area","other counties",N,9854
Alaska,"North Slope Borough","other counties",N,9667
Alaska,"Northwest Arctic Borough","other counties",N,7732
Alaska,"Petersburg Borough","other counties",N,3221
Alaska,"Prince of Wales-Hyder Census Area","other counties",N,6376
Alaska,"Sitka City and Borough","other counties",N,8943
Alaska,"Skagway Municipality","other counties",N,999
Alaska,"Southeast Fairbanks Census Area","other counties",N,7029
Alaska,"Valdez-Cordova Census Area","other counties",N,9617
Alaska,"Wrangell City and Borough","other counties",N,2387
Alaska,"Yakutat City and Borough","other counties",N,643
Alaska,"Yukon-Koyukuk Census Area","other counties",N,5644
Arizona,Apache,"other counties",N,72124
Arizona,Cochise,"other counties",N,129647
Arizona,Coconino,"other counties",N,136701
Arizona,Gila,"other counties",N,53165
Arizona,Graham,"other counties",N,37407
Arizona,Greenlee,"other counties",N,9023
Arizona,"La Paz","other counties",N,20335
Arizona,"Metro Phoenix","Metro Phoenix",Y,4407915
Arizona,Mohave,"other counties",N,203362
Arizona,Navajo,"other counties",N,107656
Arizona,Pima,"other counties",N,998537
Arizona,"Santa Cruz","other counties",N,47073
Arizona,Yavapai,"other counties",N,215996
Arizona,Yuma,"other counties",N,202987
Arkansas,Arkansas,"other counties",N,18731
Arkansas,Ashley,"other counties",N,21229
Arkansas,Baxter,"other counties",N,41040
Arkansas,Benton,"other counties",N,238198
Arkansas,Boone,"other counties",N,37227
Arkansas,Bradley,"other counties",N,11206
Arkansas,Calhoun,"other counties",N,5245
Arkansas,Carroll,"other counties",N,27635
Arkansas,Chicot,"other counties",N,11353
Arkansas,Clark,"other counties",N,22751
Arkansas,Clay,"other counties",N,15400
Arkansas,Cleburne,"other counties",N,25711
Arkansas,Cleveland,"other counties",N,8510
Arkansas,Columbia,"other counties",N,24327
Arkansas,Conway,"other counties",N,21110
Arkansas,Craighead,"other counties",N,101409
Arkansas,Crawford,"other counties",N,61748
Arkansas,Crittenden,"other counties",N,49765
Arkansas,Cross,"other counties",N,17467
Arkansas,Dallas,"other counties",N,7868
Arkansas,Desha,"other counties",N,12379
Arkansas,Drew,"other counties",N,18740
Arkansas,Faulkner,"other counties",N,119343
Arkansas,Franklin,"other counties",N,17866
Arkansas,Fulton,"other counties",N,12224
Arkansas,Garland,"other counties",N,96954
Arkansas,Grant,"other counties",N,18054
Arkansas,Greene,"other counties",N,43382
Arkansas,Hempstead,"other counties",N,22336
Arkansas,"Hot Spring","other counties",N,33316
Arkansas,Howard,"other counties",N,13555
Arkansas,Independence,"other counties",N,36952
Arkansas,Izard,"other counties",N,13480
Arkansas,Jackson,"other counties",N,17597
Arkansas,Jefferson,"other counties",N,73548
Arkansas,Johnson,"other counties",N,25930
Arkansas,Lafayette,"other counties",N,7270
Arkansas,Lawrence,"other counties",N,17029
Arkansas,Lee,"other counties",N,9966
Arkansas,Lincoln,"other counties",N,14062
Arkansas,"Little River","other counties",N,12720
Arkansas,Logan,"other counties",N,22001
Arkansas,Lonoke,"other counties",N,70691
Arkansas,Madison,"other counties",N,15702
Arkansas,Marion,"other counties",N,16458
Arkansas,Miller,"other counties",N,43652
Arkansas,Mississippi,"other counties",N,44864
Arkansas,Monroe,"other counties",N,7713
Arkansas,Montgomery,"other counties",N,9197
Arkansas,Nevada,"other counties",N,8793
Arkansas,Newton,"other counties",N,8052
Arkansas,Ouachita,"other counties",N,25044
Arkansas,Perry,"other counties",N,10300
Arkansas,Phillips,"other counties",N,20391
Arkansas,Pike,"other counties",N,11087
Arkansas,Poinsett,"other counties",N,24210
Arkansas,Polk,"other counties",N,20364
Arkansas,Pope,"other counties",N,62830
Arkansas,Prairie,"other counties",N,8402
Arkansas,Pulaski,"other counties",N,390463
Arkansas,Randolph,"other counties",N,17695
Arkansas,"St. Francis","other counties",N,27345
Arkansas,Saline,"other counties",N,113833
Arkansas,Scott,"other counties",N,10870
Arkansas,Searcy,"other counties",N,7965
Arkansas,Sebastian,"other counties",N,127273
Arkansas,Sevier,"other counties",N,17268
Arkansas,Sharp,"other counties",N,17055
Arkansas,Stone,"other counties",N,12512
Arkansas,Union,"other counties",N,40633
Arkansas,"Van Buren","other counties",N,17002
Arkansas,Washington,"other counties",N,216432
Arkansas,White,"other counties",N,78660
Arkansas,Woodruff,"other counties",N,6983
Arkansas,Yell,"other counties",N,21835
California,"SF Bay Area","SF Bay Area",Y,7458169
California,Alpine,"other counties",N,1131
California,Amador,"other counties",N,36995
California,Butte,"other counties",N,222564
California,Calaveras,"other counties",N,44767
California,Colusa,"other counties",N,21396
California,"Del Norte","other counties",N,27788
California,"El Dorado","other counties",N,182093
California,Fresno,"other counties",N,956749
California,Glenn,"other counties",N,28029
California,Humboldt,"other counties",N,135034
California,Imperial,"other counties",N,178206
California,Inyo,"other counties",N,18373
California,Kern,"other counties",N,865736
California,Kings,"other counties",N,150998
California,Lake,"other counties",N,64158
California,Lassen,"other counties",N,32645
California,"Greater LA","Greater LA",Y,18388091
California,Madera,"other counties",N,153187
California,Mariposa,"other counties",N,17789
California,Mendocino,"other counties",N,87544
California,Merced,"other counties",N,263885
California,Modoc,"other counties",N,9184
California,Mono,"other counties",N,14146
California,Monterey,"other counties",N,428441
California,Nevada,"other counties",N,98570
California,Placer,"other counties",N,366280
California,Plumas,"other counties",N,18966
California,Sacramento,"other counties",N,1465832
California,"San Benito","other counties",N,57557
California,"San Diego","other counties",N,3223096
California,"San Joaquin","other counties",N,708554
California,"San Luis Obispo","other counties",N,276517
California,"Santa Barbara","other counties",N,435850
California,"Santa Cruz","other counties",N,269278
California,Shasta,"other counties",N,178942
California,Sierra,"other counties",N,3021
California,Siskiyou,"other counties",N,43895
California,Stanislaus,"other counties",N,527367
California,Sutter,"other counties",N,95247
California,Tehama,"other counties",N,63152
California,Trinity,"other counties",N,13373
California,Tulare,"other counties",N,454033
California,Tuolumne,"other counties",N,54079
California,Yolo,"other counties",N,207320
California,Yuba,"other counties",N,73437
Colorado,Adams,"other counties",N,471206
Colorado,Alamosa,"other counties",N,16269
Colorado,Arapahoe,"other counties",N,608310
Colorado,Archuleta,"other counties",N,12174
Colorado,Baca,"other counties",N,3701
Colorado,Bent,"other counties",N,5895
Colorado,Boulder,"other counties",N,310032
Colorado,Broomfield,"other counties",N,60699
Colorado,Chaffee,"other counties",N,18309
Colorado,Cheyenne,"other counties",N,2002
Colorado,"Clear Creek","other counties",N,9136
Colorado,Conejos,"other counties",N,8249
Colorado,Costilla,"other counties",N,3581
Colorado,Crowley,"other counties",N,5551
Colorado,Custer,"other counties",N,4303
Colorado,Delta,"other counties",N,30214
Colorado,Denver,"other counties",N,649654
Colorado,Dolores,"other counties",N,1862
Colorado,Douglas,"other counties",N,306974
Colorado,Eagle,"other counties",N,52576
Colorado,Elbert,"other counties",N,23855
Colorado,"El Paso","other counties",N,655024
Colorado,Fremont,"other counties",N,46809
Colorado,Garfield,"other counties",N,57076
Colorado,Gilpin,"other counties",N,5605
Colorado,Grand,"other counties",N,14411
Colorado,Gunnison,"other counties",N,15651
Colorado,Hinsdale,"other counties",N,874
Colorado,Huerfano,"other counties",N,6502
Colorado,Jackson,"other counties",N,1335
Colorado,Jefferson,"other counties",N,552344
Colorado,Kiowa,"other counties",N,1463
Colorado,"Kit Carson","other counties",N,7980
Colorado,Lake,"other counties",N,7362
Colorado,"La Plata","other counties",N,53182
Colorado,Larimer,"other counties",N,318227
Colorado,"Las Animas","other counties",N,14503
Colorado,Lincoln,"other counties",N,5478
Colorado,Logan,"other counties",N,21928
Colorado,Mesa,"other counties",N,147834
Colorado,Mineral,"other counties",N,733
Colorado,Moffat,"other counties",N,13117
Colorado,Montezuma,"other counties",N,25700
Colorado,Montrose,"other counties",N,40815
Colorado,Morgan,"other counties",N,28359
Colorado,Otero,"other counties",N,18572
Colorado,Ouray,"other counties",N,4580
Colorado,Park,"other counties",N,16189
Colorado,Phillips,"other counties",N,4371
Colorado,Pitkin,"other counties",N,17420
Colorado,Prowers,"other counties",N,12235
Colorado,Pueblo,"other counties",N,161519
Colorado,"Rio Blanco","other counties",N,6712
Colorado,"Rio Grande","other counties",N,11745
Colorado,Routt,"other counties",N,23606
Colorado,Saguache,"other counties",N,6238
Colorado,"San Juan","other counties",N,606
Colorado,"San Miguel","other counties",N,7676
Colorado,Sedgwick,"other counties",N,2365
Colorado,Summit,"other counties",N,28940
Colorado,Teller,"other counties",N,23340
Colorado,Washington,"other counties",N,4795
Colorado,Weld,"other counties",N,270948
Colorado,Yuma,"other counties",N,10185
Connecticut,Fairfield,"other counties",N,939983
Connecticut,Hartford,"other counties",N,896943
Connecticut,Litchfield,"other counties",N,186304
Connecticut,Middlesex,"other counties",N,165165
Connecticut,"New Haven","other counties",N,862224
Connecticut,"New London","other counties",N,273185
Connecticut,Tolland,"other counties",N,151948
Connecticut,Windham,"other counties",N,117470
Delaware,Kent,"other counties",N,169509
Delaware,Wilmington-DE,"Greater Philly",Y,549643
Delaware,Sussex,"other counties",N,207302
"District of Columbia",DC-Core,"Metro DC",Y,647484
Florida,Alachua,"other counties",N,254218
Florida,Baker,"other counties",N,27135
Florida,Bay,"other counties",N,175353
Florida,Bradford,"other counties",N,27223
Florida,Brevard,"other counties",N,553591
Florida,"Metro Miami","Metro Miami",Y,5861000
Florida,Calhoun,"other counties",N,14615
Florida,Charlotte,"other counties",N,165783
Florida,Citrus,"other counties",N,139654
Florida,Clay,"other counties",N,197417
Florida,Collier,"other counties",N,341091
Florida,Columbia,"other counties",N,67806
Florida,DeSoto,"other counties",N,34957
Florida,Dixie,"other counties",N,16091
Florida,Duval,"other counties",N,890673
Florida,Escambia,"other counties",N,306327
Florida,Flagler,"other counties",N,100783
Florida,Franklin,"other counties",N,11628
Florida,Gadsden,"other counties",N,46424
Florida,Gilchrist,"other counties",N,16992
Florida,Glades,"other counties",N,13272
Florida,Gulf,"other counties",N,15785
Florida,Hamilton,"other counties",N,14395
Florida,Hardee,"other counties",N,27468
Florida,Hendry,"other counties",N,38363
Florida,Hernando,"other counties",N,174809
Florida,Highlands,"other counties",N,98328
Florida,Hillsborough,"other counties",N,1302884
Florida,Holmes,"other counties",N,19635
Florida,"Indian River","other counties",N,142866
Florida,Jackson,"other counties",N,48900
Florida,Jefferson,"other counties",N,14198
Florida,Lafayette,"other counties",N,8801
Florida,Lake,"other counties",N,310561
Florida,Lee,"other counties",N,663675
Florida,Leon,"other counties",N,282940
Florida,Levy,"other counties",N,39821
Florida,Liberty,"other counties",N,8295
Florida,Madison,"other counties",N,18729
Florida,Manatee,"other counties",N,343729
Florida,Marion,"other counties",N,336811
Florida,Martin,"other counties",N,151586
Florida,Monroe,"other counties",N,75901
Florida,Nassau,"other counties",N,75880
Florida,Okaloosa,"other counties",N,192237
Florida,Okeechobee,"other counties",N,39255
Florida,Orange,"other counties",N,1229039
Florida,Osceola,"other counties",N,300870
Florida,Pasco,"other counties",N,479288
Florida,Pinellas,"other counties",N,931477
Florida,Polk,"other counties",N,626676
Florida,Putnam,"other counties",N,72696
Florida,"St. Johns","other counties",N,210495
Florida,"St. Lucie","other counties",N,288006
Florida,"Santa Rosa","other counties",N,161021
Florida,Sarasota,"other counties",N,392038
Florida,Seminole,"other counties",N,437346
Florida,Sumter,"other counties",N,108501
Florida,Suwannee,"other counties",N,43595
Florida,Taylor,"other counties",N,22685
Florida,Union,"other counties",N,15191
Florida,Volusia,"other counties",N,503719
Florida,Wakulla,"other counties",N,31128
Florida,Walton,"other counties",N,59487
Florida,Washington,"other counties",N,24629
Georgia,Appling,"other counties",N,18417
Georgia,Atkinson,"other counties",N,8294
Georgia,Bacon,"other counties",N,11222
Georgia,Baker,"other counties",N,3292
Georgia,Baldwin,"other counties",N,45795
Georgia,Banks,"other counties",N,18336
Georgia,"Metro Atlanta","Metro Atlanta",Y,5535837
Georgia,"Ben Hill","other counties",N,17477
Georgia,Berrien,"other counties",N,19019
Georgia,Bibb,"other counties",N,154816
Georgia,Bleckley,"other counties",N,12746
Georgia,Brantley,"other counties",N,18452
Georgia,Brooks,"other counties",N,15637
Georgia,Bryan,"other counties",N,33151
Georgia,Bulloch,"other counties",N,72386
Georgia,Burke,"other counties",N,23007
Georgia,Calhoun,"other counties",N,6489
Georgia,Camden,"other counties",N,51445
Georgia,Candler,"other counties",N,11031
Georgia,Catoosa,"other counties",N,65375
Georgia,Charlton,"other counties",N,13130
Georgia,Chatham,"other counties",N,279290
Georgia,Chattahoochee,"other counties",N,11914
Georgia,Chattooga,"other counties",N,25241
Georgia,Clarke,"other counties",N,120905
Georgia,Clay,"other counties",N,3104
Georgia,Clinch,"other counties",N,6791
Georgia,Coffee,"other counties",N,43003
Georgia,Colquitt,"other counties",N,46024
Georgia,Columbia,"other counties",N,136204
Georgia,Cook,"other counties",N,17033
Georgia,Crawford,"other counties",N,12539
Georgia,Crisp,"other counties",N,23314
Georgia,Dade,"other counties",N,16445
Georgia,Decatur,"other counties",N,27378
Georgia,Dodge,"other counties",N,21180
Georgia,Dooly,"other counties",N,14293
Georgia,Dougherty,"other counties",N,93310
Georgia,Early,"other counties",N,10579
Georgia,Echols,"other counties",N,4048
Georgia,Effingham,"other counties",N,54630
Georgia,Elbert,"other counties",N,19537
Georgia,Emanuel,"other counties",N,22731
Georgia,Evans,"other counties",N,10814
Georgia,Fannin,"other counties",N,23742
Georgia,Floyd,"other counties",N,96169
Georgia,Franklin,"other counties",N,22110
Georgia,Gilmer,"other counties",N,28673
Georgia,Glascock,"other counties",N,3087
Georgia,Glynn,"other counties",N,81743
Georgia,Gordon,"other counties",N,55889
Georgia,Grady,"other counties",N,25243
Georgia,Greene,"other counties",N,16331
Georgia,Habersham,"other counties",N,43527
Georgia,Hall,"other counties",N,187916
Georgia,Hancock,"other counties",N,8881
Georgia,Harris,"other counties",N,32776
Georgia,Hart,"other counties",N,25498
Georgia,Houston,"other counties",N,147570
Georgia,Irwin,"other counties",N,9408
Georgia,Jackson,"other counties",N,61420
Georgia,"Jeff Davis","other counties",N,14990
Georgia,Jefferson,"other counties",N,16374
Georgia,Jenkins,"other counties",N,8922
Georgia,Johnson,"other counties",N,9794
Georgia,Jones,"other counties",N,28738
Georgia,Lanier,"other counties",N,10403
Georgia,Laurens,"other counties",N,47886
Georgia,Lee,"other counties",N,28946
Georgia,Liberty,"other counties",N,64427
Georgia,Lincoln,"other counties",N,7720
Georgia,Long,"other counties",N,16588
Georgia,Lowndes,"other counties",N,113203
Georgia,Lumpkin,"other counties",N,30921
Georgia,McDuffie,"other counties",N,21582
Georgia,McIntosh,"other counties",N,14007
Georgia,Macon,"other counties",N,14045
Georgia,Madison,"other counties",N,28232
Georgia,Marion,"other counties",N,8739
Georgia,Miller,"other counties",N,5936
Georgia,Mitchell,"other counties",N,22982
Georgia,Monroe,"other counties",N,26915
Georgia,Montgomery,"other counties",N,8968
Georgia,Murray,"other counties",N,39401
Georgia,Muscogee,"other counties",N,200285
Georgia,Oconee,"other counties",N,34400
Georgia,Oglethorpe,"other counties",N,14688
Georgia,Peach,"other counties",N,27086
Georgia,Pierce,"other counties",N,18934
Georgia,Polk,"other counties",N,41215
Georgia,Pulaski,"other counties",N,11590
Georgia,Putnam,"other counties",N,21247
Georgia,Quitman,"other counties",N,2326
Georgia,Rabun,"other counties",N,16266
Georgia,Randolph,"other counties",N,7315
Georgia,Richmond,"other counties",N,201291
Georgia,Schley,"other counties",N,5074
Georgia,Screven,"other counties",N,14206
Georgia,Seminole,"other counties",N,8769
Georgia,Stephens,"other counties",N,25620
Georgia,Stewart,"other counties",N,5868
Georgia,Sumter,"other counties",N,31429
Georgia,Talbot,"other counties",N,6490
Georgia,Taliaferro,"other counties",N,1721
Georgia,Tattnall,"other counties",N,25302
Georgia,Taylor,"other counties",N,8401
Georgia,Telfair,"other counties",N,16416
Georgia,Terrell,"other counties",N,9213
Georgia,Thomas,"other counties",N,44824
Georgia,Tift,"other counties",N,40787
Georgia,Toombs,"other counties",N,27210
Georgia,Towns,"other counties",N,10800
Georgia,Treutlen,"other counties",N,6762
Georgia,Troup,"other counties",N,68867
Georgia,Turner,"other counties",N,8338
Georgia,Twiggs,"other counties",N,8509
Georgia,Union,"other counties",N,21725
Georgia,Upson,"other counties",N,26528
Georgia,Walker,"other counties",N,68285
Georgia,Ware,"other counties",N,35723
Georgia,Warren,"other counties",N,5561
Georgia,Washington,"other counties",N,20785
Georgia,Wayne,"other counties",N,30046
Georgia,Webster,"other counties",N,2720
Georgia,Wheeler,"other counties",N,7956
Georgia,White,"other counties",N,27791
Georgia,Whitfield,"other counties",N,103456
Georgia,Wilcox,"other counties",N,8972
Georgia,Wilkes,"other counties",N,9991
Georgia,Wilkinson,"other counties",N,9386
Georgia,Worth,"other counties",N,21156
Hawaii,Hawaii,"other counties",N,191482
Hawaii,Honolulu,"other counties",N,984178
Hawaii,Kauai,"other counties",N,69691
Hawaii,Maui,"other counties",N,160863
Idaho,Ada,"other counties",N,417501
Idaho,Adams,"other counties",N,3880
Idaho,Bannock,"other counties",N,83604
Idaho,"Bear Lake","other counties",N,5939
Idaho,Benewah,"other counties",N,9088
Idaho,Bingham,"other counties",N,45407
Idaho,Blaine,"other counties",N,21309
Idaho,Boise,"other counties",N,6885
Idaho,Bonner,"other counties",N,41066
Idaho,Bonneville,"other counties",N,107788
Idaho,Boundary,"other counties",N,10961
Idaho,Butte,"other counties",N,2653
Idaho,Camas,"other counties",N,1052
Idaho,Canyon,"other counties",N,198921
Idaho,Caribou,"other counties",N,6808
Idaho,Cassia,"other counties",N,23369
Idaho,Clark,"other counties",N,901
Idaho,Clearwater,"other counties",N,8560
Idaho,Custer,"other counties",N,4234
Idaho,Elmore,"other counties",N,26175
Idaho,Franklin,"other counties",N,12914
Idaho,Fremont,"other counties",N,12945
Idaho,Gem,"other counties",N,16731
Idaho,Gooding,"other counties",N,15233
Idaho,Idaho,"other counties",N,16312
Idaho,Jefferson,"other counties",N,26792
Idaho,Jerome,"other counties",N,22653
Idaho,Kootenai,"other counties",N,145046
Idaho,Latah,"other counties",N,38339
Idaho,Lemhi,"other counties",N,7790
Idaho,Lewis,"other counties",N,3812
Idaho,Lincoln,"other counties",N,5260
Idaho,Madison,"other counties",N,37916
Idaho,Minidoka,"other counties",N,20279
Idaho,"Nez Perce","other counties",N,39779
Idaho,Oneida,"other counties",N,4245
Idaho,Owyhee,"other counties",N,11364
Idaho,Payette,"other counties",N,22700
Idaho,Power,"other counties",N,7731
Idaho,Shoshone,"other counties",N,12571
Idaho,Teton,"other counties",N,10285
Idaho,"Twin Falls","other counties",N,80004
Idaho,Valley,"other counties",N,9720
Idaho,Washington,"other counties",N,10025
Illinois,Adams,"other counties",N,67081
Illinois,Alexander,"other counties",N,7364
Illinois,Bond,"other counties",N,17313
Illinois,Boone,"other counties",N,53851
Illinois,Brown,"other counties",N,6859
Illinois,Bureau,"other counties",N,34115
Illinois,Calhoun,"other counties",N,4999
Illinois,Carroll,"other counties",N,14926
Illinois,Cass,"other counties",N,13254
Illinois,Champaign,"other counties",N,205766
Illinois,Christian,"other counties",N,34200
Illinois,Clark,"other counties",N,16159
Illinois,Clay,"other counties",N,13582
Illinois,Clinton,"other counties",N,37929
Illinois,Coles,"other counties",N,53037
Illinois,Chicago-Elgin,"Chicago MSA",Y,8660599
Illinois,Crawford,"other counties",N,19541
Illinois,Cumberland,"other counties",N,10943
Illinois,"De Witt","other counties",N,16388
Illinois,Douglas,"other counties",N,19826
Illinois,Edgar,"other counties",N,17992
Illinois,Edwards,"other counties",N,6649
Illinois,Effingham,"other counties",N,34332
Illinois,Fayette,"other counties",N,22136
Illinois,Ford,"other counties",N,13835
Illinois,Franklin,"other counties",N,39694
Illinois,Fulton,"other counties",N,36323
Illinois,Gallatin,"other counties",N,5385
Illinois,Greene,"other counties",N,13502
Illinois,Hamilton,"other counties",N,8322
Illinois,Hancock,"other counties",N,18738
Illinois,Hardin,"other counties",N,4228
Illinois,Henderson,"other counties",N,7042
Illinois,Henry,"other counties",N,49883
Illinois,Iroquois,"other counties",N,29053
Illinois,Jackson,"other counties",N,59534
Illinois,Jasper,"other counties",N,9635
Illinois,Jefferson,"other counties",N,38578
Illinois,Jersey,"other counties",N,22625
Illinois,"Jo Daviess","other counties",N,22397
Illinois,Johnson,"other counties",N,12829
Illinois,Kankakee,"other counties",N,112221
Illinois,Knox,"other counties",N,52112
Illinois,LaSalle,"other counties",N,112579
Illinois,Lawrence,"other counties",N,16665
Illinois,Lee,"other counties",N,35027
Illinois,Livingston,"other counties",N,37689
Illinois,Logan,"other counties",N,29956
Illinois,McDonough,"other counties",N,32009
Illinois,McLean,"other counties",N,173114
Illinois,Macon,"other counties",N,109193
Illinois,Macoupin,"other counties",N,46844
Illinois,Madison,"other counties",N,267356
Illinois,Marion,"other counties",N,38665
Illinois,Marshall,"other counties",N,12173
Illinois,Mason,"other counties",N,14126
Illinois,Massac,"other counties",N,15016
Illinois,Menard,"other counties",N,12611
Illinois,Mercer,"other counties",N,16107
Illinois,Monroe,"other counties",N,33539
Illinois,Montgomery,"other counties",N,29348
Illinois,Morgan,"other counties",N,35129
Illinois,Moultrie,"other counties",N,14927
Illinois,Ogle,"other counties",N,52397
Illinois,Peoria,"other counties",N,187112
Illinois,Perry,"other counties",N,21810
Illinois,Piatt,"other counties",N,16495
Illinois,Pike,"other counties",N,16144
Illinois,Pope,"other counties",N,4331
Illinois,Pulaski,"other counties",N,5871
Illinois,Putnam,"other counties",N,5822
Illinois,Randolph,"other counties",N,33069
Illinois,Richland,"other counties",N,16127
Illinois,"Rock Island","other counties",N,147161
Illinois,"St. Clair","other counties",N,267029
Illinois,Saline,"other counties",N,24783
Illinois,Sangamon,"other counties",N,199016
Illinois,Schuyler,"other counties",N,7311
Illinois,Scott,"other counties",N,5198
Illinois,Shelby,"other counties",N,22115
Illinois,Stark,"other counties",N,5859
Illinois,Stephenson,"other counties",N,46625
Illinois,Tazewell,"other counties",N,135697
Illinois,Union,"other counties",N,17551
Illinois,Vermilion,"other counties",N,80368
Illinois,Wabash,"other counties",N,11652
Illinois,Warren,"other counties",N,17701
Illinois,Washington,"other counties",N,14457
Illinois,Wayne,"other counties",N,16555
Illinois,White,"other counties",N,14464
Illinois,Whiteside,"other counties",N,57525
Illinois,Williamson,"other counties",N,67121
Illinois,Winnebago,"other counties",N,290439
Illinois,Woodford,"other counties",N,39106
Indiana,Adams,"other counties",N,34642
Indiana,Allen,"other counties",N,363453
Indiana,Bartholomew,"other counties",N,79488
Indiana,Benton,"other counties",N,8752
Indiana,Blackford,"other counties",N,12476
Indiana,Boone,"other counties",N,60511
Indiana,Brown,"other counties",N,15011
Indiana,Carroll,"other counties",N,20014
Indiana,Cass,"other counties",N,38476
Indiana,Clark,"other counties",N,113181
Indiana,Clay,"other counties",N,26686
Indiana,Clinton,"other counties",N,32835
Indiana,Crawford,"other counties",N,10591
Indiana,Daviess,"other counties",N,32411
Indiana,Dearborn,"other counties",N,49679
Indiana,Decatur,"other counties",N,26240
Indiana,DeKalb,"other counties",N,42449
Indiana,Delaware,"other counties",N,117335
Indiana,Dubois,"other counties",N,42291
Indiana,Elkhart,"other counties",N,200685
Indiana,Fayette,"other counties",N,23773
Indiana,Floyd,"other counties",N,75900
Indiana,Fountain,"other counties",N,16888
Indiana,Franklin,"other counties",N,22935
Indiana,Fulton,"other counties",N,20527
Indiana,Gibson,"other counties",N,33668
Indiana,Grant,"other counties",N,68896
Indiana,Greene,"other counties",N,32815
Indiana,Hamilton,"other counties",N,296635
Indiana,Hancock,"other counties",N,71328
Indiana,Harrison,"other counties",N,39230
Indiana,Hendricks,"other counties",N,153435
Indiana,Henry,"other counties",N,49146
Indiana,Howard,"other counties",N,82765
Indiana,Huntington,"other counties",N,36863
Indiana,Jackson,"other counties",N,43471
Indiana,Gary,"Chicago MSA",Y,705671
Indiana,Jay,"other counties",N,21255
Indiana,Jefferson,"other counties",N,32453
Indiana,Jennings,"other counties",N,28113
Indiana,Johnson,"other counties",N,145645
Indiana,Knox,"other counties",N,38062
Indiana,Kosciusko,"other counties",N,77983
Indiana,LaGrange,"other counties",N,38084
Indiana,LaPorte,"other counties",N,111280
